,img_id,geojson_path,linestring,lane_number,paved,road_type
2380,img881,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img881.geojson,[],-1,-1,-1
2381,img402,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img402.geojson,"[[[121.63182956593, 31.27570782247], [121.6322892, 31.275709166187745]], [[121.6322892, 31.274524706154217], [121.63188873564, 31.27453487987]]]",1,2,6
2382,img1522,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1522.geojson,"[[121.71216554875674, 31.4067159], [121.71230640965, 31.40690596491]]",2,1,6
2383,img840,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img840.geojson,"[[121.6603692, 31.422673187328844], [121.6605310899, 31.42295340043], [121.66080279674, 31.42343532256], [121.66100586185, 31.42368843893], [121.66101873218, 31.42370845944]]",2,1,5
2384,img406,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img406.geojson,"[[121.62952221962, 31.28818173281], [121.62960181359, 31.2881954264], [121.63060144528, 31.28854632451], [121.63085135321, 31.28796948225], [121.62977617762, 31.28762669059]]",2,1,6
2385,img673,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img673.geojson,"[[121.65226768517942, 31.4242659], [121.65228728981, 31.4243124709], [121.65244284403, 31.42465576296], [121.65245317399, 31.42467856012]]",2,1,6
2386,img397,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img397.geojson,"[[121.6287792, 31.41741612796306], [121.62861203164, 31.41753806253], [121.6283057476, 31.41775112969], [121.62813928889, 31.41788263207], [121.62792622173, 31.41803910327], [121.62778473182, 31.41813065556], [121.6275799876, 31.41825217042], [121.62741685806, 31.41836036859], [121.62727703274, 31.41847356051]]",1,2,5
2387,img1281,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1281.geojson,"[[121.69511425726, 31.39001027714], [121.6954692, 31.389941387301278]]",2,1,2
2388,img184,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img184.geojson,"[[121.60859311747, 31.32721083512], [121.60869339589, 31.32723178713]]",2,1,6
2389,img1791,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1791.geojson,"[[121.73655849015, 31.21836857816], [121.73620758478, 31.21881180932], [121.73526408231, 31.22008290959], [121.73481570602047, 31.2206859001]]",6,1,1
2390,img1492,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1492.geojson,"[[121.71000027116, 31.24579739823], [121.7102305048109, 31.2452559001]]",2,1,5
2391,img1814,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1814.geojson,"[[121.7340792, 31.363822261872393], [121.7341917954, 31.36374203672], [121.73447561185, 31.36353361955], [121.73478497179, 31.3632985438], [121.73519082932, 31.36301257458], [121.73544626412, 31.36281869664], [121.73571305159, 31.36262724179], [121.73585892761, 31.36249032888]]",4,1,6
2392,img221,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img221.geojson,"[[121.6112292, 31.321102847954425], [121.61135887485, 31.32069710721], [121.61236280719, 31.32070844153], [121.61244978593, 31.32070942351], [121.61368393225, 31.32072335693], [121.6138017215, 31.32052648382], [121.61386317677, 31.32038210995], [121.61383244913, 31.32027273566], [121.61374538751, 31.32020273604], [121.61251116101, 31.320211486]]",2,1,6
2393,img1987,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1987.geojson,[],-1,-1,-1
2394,img1353,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1353.geojson,"[[121.70169814066269, 31.2557859001], [121.70170427935, 31.25571129143], [121.70168424492, 31.25567955036], [121.70165917916, 31.25563965699], [121.70164033074, 31.25560965882], [121.70168693523, 31.25539349518], [121.70174196335, 31.25523281883], [121.7018061888, 31.25500413188]]",2,1,5
2395,img73,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img73.geojson,"[[121.59956630501, 31.27176132145], [121.599195024, 31.27176018604]]",2,1,5
2396,img1523,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1523.geojson,"[[121.71210398137711, 31.4102259], [121.71187979784, 31.41031248714], [121.71175646839, 31.41038100351], [121.71161030015, 31.41059568811], [121.71064650331, 31.41220810652], [121.71025498493, 31.41290043961], [121.70986770065, 31.41358528541], [121.7098169253468, 31.4137359]]",2,1,6
2397,img1408,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1408.geojson,"[[121.70299405639, 31.28100510068], [121.70256570393, 31.28089918936], [121.7024892, 31.28088100399864]]",1,2,6
2398,img457,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img457.geojson,"[[121.63573949190756, 31.3330059], [121.63569486447, 31.33314458121]]",2,1,6
2399,img538,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img538.geojson,[],-1,-1,-1
2400,img1195,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1195.geojson,"[[121.68871494452, 31.20986242537], [121.68851309684, 31.20978118481]]",2,1,6
2401,img629,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img629.geojson,"[[121.6533492, 31.208559416785807], [121.65324883717, 31.2087444682]]",4,1,3
2402,img331,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img331.geojson,"[[121.62328076599, 31.29616435503], [121.62308425826, 31.29604062794], [121.62293141891, 31.29594843913], [121.62273005914, 31.2956840028], [121.62254810754, 31.2952740052], [121.62236016777, 31.29485726918], [121.6222133166, 31.29453164267], [121.62214625330604, 31.2943959001]]",2,2,6
2403,img894,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img894.geojson,"[[121.66833061871, 31.20369493247], [121.66833746551, 31.20356313171], [121.66864546969295, 31.2031359001]]",2,2,6
2404,img942,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img942.geojson,"[[121.67081912646, 31.41730082559], [121.6708075935278, 31.4172459]]",1,1,6
2405,img1832,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1832.geojson,"[[121.73919965082, 31.21468890559], [121.73895408168, 31.21502272379]]",3,1,1
2406,img288,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img288.geojson,"[[121.62106052415938, 31.2803559001], [121.62102956956, 31.28195573094], [121.62103201109, 31.28234393367], [121.62103927364, 31.28349868051], [121.62103791858691, 31.2838659001]]",3,1,3
2407,img1185,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1185.geojson,"[[121.68716812518, 31.39280716657], [121.68740318459, 31.39276270449], [121.68777479193, 31.39271679161], [121.68800292154, 31.39268379173], [121.68803951046516, 31.3926759]]",1,1,5
2408,img869,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img869.geojson,"[[121.66645479639, 31.29775746956], [121.66606471721, 31.29762503455], [121.6657426903, 31.29752682776], [121.66538754716, 31.29740121443], [121.66516601092, 31.29733612388], [121.66460417674, 31.29715798134], [121.66422048511, 31.29704492934], [121.6638792, 31.296941846402856]]",2,1,6
2409,img1274,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1274.geojson,"[[121.6936034240085, 31.3119459001], [121.69433906908691, 31.312620351130864]]",2,1,6
2410,img441,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img441.geojson,"[[[121.63432404827, 31.27872209661], [121.63431536632, 31.27889385161]], [[121.63431536632, 31.27889385161], [121.63447714169, 31.27894478999], [121.63451403783, 31.27904424103], [121.63450268517, 31.27912428692], [121.63441470207, 31.27921160962], [121.63421035423, 31.27921888651], [121.63411385663, 31.27912186128], [121.63412804746, 31.27898845144], [121.63421319239, 31.27891083107], [121.63431536632, 31.27889385161]]]",1,2,6
2411,img1152,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1152.geojson,"[[121.68670257458, 31.23093590717], [121.68673852024, 31.23049257736], [121.68669059269, 31.23048573056], [121.68664822816, 31.23050969434]]",1,1,5
2412,img1856,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1856.geojson,"[[121.74095252906527, 31.3610859], [121.74100525951, 31.36114818653], [121.74102066394, 31.36116666055]]",1,1,6
2413,img925,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img925.geojson,"[[121.66820886155, 31.31206753137], [121.66826653154617, 31.3119459001]]",2,1,6
2414,img1422,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1422.geojson,"[[121.70368567049732, 31.3821459], [121.7024892, 31.382391778956368]]",2,1,2
2415,img1405,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1405.geojson,"[[121.70550870113, 31.27257928838], [121.70562457493, 31.27261466008], [121.7057264671, 31.27264525855], [121.7056355903, 31.27292064428], [121.70549682323, 31.27330415864]]",1,2,6
2416,img567,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img567.geojson,"[[121.64528015943236, 31.3224759], [121.64528573152, 31.32246412809]]",2,1,6
2417,img499,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img499.geojson,[],-1,-1,-1
2418,img27,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img27.geojson,"[[121.59181873405, 31.34635273419], [121.59209591446, 31.34593120736], [121.59201990911, 31.34585730536], [121.59124200596, 31.3455264192]]",2,2,6
2419,img1393,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1393.geojson,"[[121.7024892, 31.229147946021616], [121.70272332058, 31.22918291208], [121.70271155265, 31.22932412717], [121.70265481164, 31.2294876681], [121.70263153076, 31.2295547785], [121.70251385152, 31.22999960604], [121.70248924869, 31.23013208283], [121.7024892, 31.23013234500688]]",1,1,6
2420,img900,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img900.geojson,"[[121.67084205836, 31.22439534127], [121.6708169468, 31.22448545081]]",1,1,6
2421,img380,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img380.geojson,"[[121.62606749083, 31.33074747602], [121.62667036594, 31.33026870653], [121.62662799133, 31.33021441293], [121.6259191797, 31.3295678231]]",2,1,6
2422,img1512,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1512.geojson,"[[121.70971449089, 31.37373814282], [121.70968391985, 31.37354598201], [121.709605309, 31.37322849911], [121.70954416653, 31.37297823415], [121.7095092, 31.372845602477266]]",1,1,6
2423,img1480,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1480.geojson,[],-1,-1,-1
2424,img113,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img113.geojson,"[[121.60316310614843, 31.3014159001], [121.60316541718, 31.3013152734], [121.60317275849, 31.30099561927]]",2,1,5
2425,img347,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img347.geojson,"[[121.6217592, 31.35091256426981], [121.62282193467, 31.35230686319]]",2,1,6
2426,img1588,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1588.geojson,"[[121.71980631424, 31.26392122816], [121.71977508389, 31.26404524601], [121.71973443647, 31.26419278107], [121.71938366433, 31.26411750808]]",2,1,5
2427,img724,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img724.geojson,"[[121.65571550360316, 31.4102259], [121.65571898802, 31.41023790188], [121.65576975887, 31.41029081798], [121.65585270844, 31.41056469458]]",2,2,5
2428,img1756,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1756.geojson,"[[121.73112882732, 31.2452554626], [121.73095434398, 31.24523336254], [121.73069197275, 31.24519800244], [121.7305692, 31.245181818374732]]",1,1,5
2429,img296,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img296.geojson,"[[121.61841103566574, 31.3084359001], [121.61841108717, 31.3088332195]]",2,1,3
2430,img897,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img897.geojson,"[[121.67064996966, 31.21431601926], [121.67026227003, 31.21483551963], [121.67014587456, 31.21506831058], [121.67009486805, 31.21525989602], [121.67000551532, 31.21559551359]]",1,2,6
2431,img1982,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1982.geojson,"[[121.74812247202, 31.37503718025], [121.7481192, 31.375040394819532]]",4,1,2
2432,img1406,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1406.geojson,"[[121.70451682582, 31.27426207992], [121.7047545379, 31.27436563766]]",1,1,6
2433,img256,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img256.geojson,"[[121.6147392, 31.305630018148282], [121.61475618327, 31.30563021114], [121.61533751623, 31.30563021114], [121.61553280777, 31.30563588822], [121.61582801591, 31.30564610696], [121.61608802616, 31.30566086737], [121.61625039064, 31.30567108611]]",2,1,1
2434,img924,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img924.geojson,"[[121.67068439313, 31.308961603], [121.6708992, 31.30856519067063]]",2,1,6
2435,img1592,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1592.geojson,"[[121.71974690373, 31.27800196603], [121.71942830265, 31.27813157615], [121.7193312378, 31.27821950548], [121.7191805018, 31.27843419008], [121.71908572083, 31.27857236475], [121.71895211392, 31.27872424269], [121.71883563611, 31.27879732681], [121.71859354496, 31.27898003711], [121.71840698933, 31.27915396137], [121.7183742926, 31.27918444426], [121.71808880775, 31.27950532923], [121.71790152969, 31.27969032341], [121.71789239418, 31.27975427201], [121.71809680133, 31.2798787434], [121.71849305429, 31.28016537019], [121.71871481860968, 31.2803559001]]",2,2,6
2436,img1793,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1793.geojson,"[[121.7351585779, 31.22708216615], [121.7351816874, 31.22692085943], [121.73522175394, 31.22665560693], [121.7352656979, 31.22643898351], [121.73531610419, 31.22640582682], [121.73549317246, 31.2264290365], [121.73575683617, 31.22647545585], [121.73574726132, 31.22652662166], [121.73564415494, 31.2270775973]]",1,1,5
2437,img1477,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1477.geojson,"[[121.7059992, 31.41069516152794], [121.70693634225, 31.41034560339], [121.7072353584082, 31.4102259]]",2,1,6
2438,img1977,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1977.geojson,"[[121.7481192, 31.354984780945962], [121.74814238507, 31.35496841911]]",2,1,6
2439,img1191,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1191.geojson,"[[121.6849392, 31.41511210749031], [121.68513551579, 31.41510542374], [121.68536108424, 31.41509148211], [121.68558129052, 31.41508111525], [121.6857325036, 31.4150739657], [121.68581508096, 31.41506896101], [121.68596093187, 31.41507110587], [121.68622189061, 31.41506073902], [121.68649214378, 31.41505716424]]",2,1,5
2440,img719,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img719.geojson,[],-1,-1,-1
2441,img1611,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1611.geojson,"[[121.71709055545, 31.40473853203], [121.7165292, 31.40493429884237]]",1,2,6
2442,img249,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img249.geojson,"[[121.61490575853892, 31.2803559001], [121.61490568521, 31.28041035536], [121.6147392, 31.280410749874502]]",2,1,5
2443,img89,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img89.geojson,"[[121.59858373991, 31.32836793875], [121.59874630082, 31.32820933442]]",2,1,6
2444,img85,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img85.geojson,"[[121.6006992, 31.315004543658997], [121.60062729569, 31.31500526424]]",2,1,6
2445,img891,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img891.geojson,"[[121.6652843372698, 31.4207559], [121.6653681867, 31.42092060424], [121.66462742805, 31.4213839359], [121.66456164639, 31.42140109634], [121.66450730502, 31.4213639154], [121.66412691544, 31.42102356683], [121.6638792, 31.42077893969516]]",2,1,6
2446,img313,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img313.geojson,[],-1,-1,-1
2447,img1582,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1582.geojson,"[[121.71758256182, 31.24385415345], [121.71763271839, 31.2436285569]]",1,1,5
2448,img684,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img684.geojson,"[[121.6568592, 31.249487879991328], [121.65611772905, 31.24931677131]]",1,2,6
2449,img1193,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1193.geojson,"[[121.6849392, 31.421678403910388], [121.68578147805, 31.42138130277], [121.68754571468999, 31.4207559]]",2,1,6
2450,img1672,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1672.geojson,"[[121.7270592, 31.25133420088151], [121.72669321289, 31.25125929124]]",2,1,5
2451,img545,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img545.geojson,"[[121.64265249031, 31.40521171814], [121.64253237779, 31.40504870829], [121.64240368581, 31.40488283862], [121.64237508759, 31.40484995067], [121.64219491881, 31.40493002568], [121.64208624558, 31.40498150248]]",2,1,6
2452,img8,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img8.geojson,"[[121.59176164786, 31.27781886773], [121.59116774351, 31.27818047672]]",2,1,5
2453,img1112,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1112.geojson,"[[121.6849392, 31.259897949076404], [121.68470927591, 31.25987189406], [121.68456836978, 31.2598509982]]",2,1,3
2454,img90,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img90.geojson,"[[121.59795835990275, 31.3294959], [121.59788277875, 31.3295674614], [121.59760928229, 31.32982641124], [121.5973926784, 31.33003149398]]",2,1,6
2455,img910,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img910.geojson,"[[121.669637117, 31.26074324712], [121.66928711513, 31.26060586341], [121.66923706625, 31.26065019241], [121.66907547989, 31.26059871357]]",1,1,5
2456,img843,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img843.geojson,"[[121.66546590099, 31.20352459465], [121.66559011115, 31.20321642135], [121.66562256547668, 31.2031359001]]",2,2,6
2457,img3,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img3.geojson,"[[121.59193912609, 31.26210613826], [121.59201372161, 31.26204855575], [121.59205036503, 31.26194909505], [121.592016339, 31.26170567806], [121.59182003498, 31.26155648701]]",2,1,5
2458,img471,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img471.geojson,"[[121.63382363111299, 31.4137359], [121.63352553463, 31.41331856492], [121.63351650496, 31.41330766117], [121.63334192947, 31.41309685304], [121.63276035789, 31.41231979521], [121.6325174384, 31.41199522211], [121.63240311821, 31.4118289382], [121.63250011716, 31.41175272474], [121.63311328909, 31.41127119424], [121.63364331907, 31.41087626994], [121.63419067028, 31.41044323892], [121.63439506093, 31.41029774049], [121.63447887483616, 31.4102259]]",2,2,4
2459,img772,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img772.geojson,[],-1,-1,-1
2460,img885,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img885.geojson,"[[121.66470100191, 31.40142388408], [121.66465738962, 31.40097918178], [121.66465238494, 31.40086979359], [121.66436211302, 31.40089553199], [121.66410186923, 31.4009227003]]",2,1,6
2461,img1844,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1844.geojson,"[[121.7382633425, 31.25741845076], [121.73833814067, 31.25717313886], [121.73893872718, 31.25648675428], [121.73919166564, 31.255916997]]",1,1,6
2462,img248,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img248.geojson,"[[121.61490602944, 31.28015472451], [121.6147392, 31.280140564822606]]",2,1,6
2463,img1660,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1660.geojson,"[[121.72139557872, 31.42171589382], [121.72102731127224, 31.4207559]]",2,1,6
2464,img308,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img308.geojson,"[[121.62036123335432, 31.3505559], [121.62037316455, 31.35056791711], [121.62070260222, 31.35089972564], [121.62083999615, 31.35089223624]]",2,1,6
2465,img1136,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1136.geojson,"[[121.68476507751, 31.39279878019], [121.68487797638, 31.39283659552], [121.6849392, 31.39283716240643]]",2,1,6
2466,img492,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img492.geojson,"[[121.6381664936, 31.32545587896], [121.63807002552, 31.32526110159], [121.63735382311, 31.32495894614], [121.63749121704, 31.32461683509], [121.63846759094, 31.32468925286]]",2,2,6
2467,img600,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img600.geojson,"[[121.64960557358, 31.30314454187], [121.64958802868, 31.30326222111], [121.64947819331, 31.30355670724], [121.64946992151, 31.30357888526], [121.64940316528, 31.30362681281], [121.64937920151, 31.30368329885], [121.64929875169, 31.30370212753], [121.64908307773, 31.30407698941]]",1,1,5
2468,img98,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img98.geojson,"[[121.60007114593269, 31.3575759], [121.59978293724, 31.35778467343]]",2,1,6
2469,img1466,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1466.geojson,"[[121.7059992, 31.371912712892012], [121.70743913216, 31.37173792344], [121.70774047525, 31.37166804678], [121.7078969155946, 31.3716159]]",2,1,3
2470,img432,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img432.geojson,[],-1,-1,-1
2471,img665,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img665.geojson,"[[121.65177269906148, 31.3996959], [121.65205583806, 31.39953397706], [121.65215790536, 31.39947560631], [121.65243165117, 31.39931905519], [121.65281115346, 31.39910252934], [121.6533492, 31.398795545727285]]",2,1,3
2472,img417,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img417.geojson,"[[121.6298442548229, 31.3294959], [121.62972451789, 31.32933268927], [121.62908530364, 31.32846138464], [121.62883724932, 31.32812326285], [121.6287792, 31.32807262179941]]",4,1,3
2473,img128,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img128.geojson,"[[121.6006992, 31.351948084413017], [121.60096181662, 31.35224058997], [121.60122952406, 31.35253876405], [121.60185706648, 31.35323772071]]",2,1,6
2474,img660,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img660.geojson,[],-1,-1,-1
2475,img1227,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1227.geojson,[],-1,-1,-1
2476,img502,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img502.geojson,[],-1,-1,-1
2477,img1784,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1784.geojson,"[[121.7305692, 31.40613559267704], [121.73097035273, 31.40599722811], [121.73102705076, 31.40597767193], [121.7319607366, 31.40565139445], [121.73291571036, 31.4053176767], [121.73337089407, 31.40515861131], [121.73396081125, 31.40495246247], [121.7340792, 31.40488971633459]]",2,1,6
2478,img1163,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1163.geojson,"[[121.6870172834, 31.26939620054], [121.68715214097, 31.26943907834], [121.68774054101, 31.26962615937], [121.68773559566, 31.26967190387], [121.68765565868514, 31.2698259001]]",1,1,5
2479,img1709,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1709.geojson,"[[121.72768504331, 31.23100261469], [121.72754880930907, 31.2312159001]]",6,1,1
2480,img1680,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1680.geojson,"[[121.72607551864, 31.27864962168], [121.72529317944, 31.27799759192]]",2,2,6
