,correct,img_names,img_folders,img_ids,subfolders
2337,1,MUL-PanSharpen_AOI_4_Shanghai_img329.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img329,MUL-PanSharpen
2338,1,MUL-PanSharpen_AOI_4_Shanghai_img1289.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1289,MUL-PanSharpen
2339,1,MUL-PanSharpen_AOI_4_Shanghai_img60.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img60,MUL-PanSharpen
2340,1,MUL-PanSharpen_AOI_4_Shanghai_img307.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img307,MUL-PanSharpen
2341,1,MUL-PanSharpen_AOI_4_Shanghai_img1852.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1852,MUL-PanSharpen
2342,1,MUL-PanSharpen_AOI_4_Shanghai_img963.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img963,MUL-PanSharpen
2343,1,MUL-PanSharpen_AOI_4_Shanghai_img212.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img212,MUL-PanSharpen
2344,1,MUL-PanSharpen_AOI_4_Shanghai_img1262.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1262,MUL-PanSharpen
2345,1,MUL-PanSharpen_AOI_4_Shanghai_img443.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img443,MUL-PanSharpen
2346,1,MUL-PanSharpen_AOI_4_Shanghai_img1692.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1692,MUL-PanSharpen
2347,1,MUL-PanSharpen_AOI_4_Shanghai_img1597.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1597,MUL-PanSharpen
2348,1,MUL-PanSharpen_AOI_4_Shanghai_img1750.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1750,MUL-PanSharpen
2349,1,MUL-PanSharpen_AOI_4_Shanghai_img64.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img64,MUL-PanSharpen
2350,1,MUL-PanSharpen_AOI_4_Shanghai_img301.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img301,MUL-PanSharpen
2351,1,MUL-PanSharpen_AOI_4_Shanghai_img1851.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1851,MUL-PanSharpen
2352,1,MUL-PanSharpen_AOI_4_Shanghai_img1424.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1424,MUL-PanSharpen
2353,1,MUL-PanSharpen_AOI_4_Shanghai_img1375.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1375,MUL-PanSharpen
2354,1,MUL-PanSharpen_AOI_4_Shanghai_img1001.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1001,MUL-PanSharpen
2355,1,MUL-PanSharpen_AOI_4_Shanghai_img1754.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1754,MUL-PanSharpen
2356,1,MUL-PanSharpen_AOI_4_Shanghai_img1231.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1231,MUL-PanSharpen
2357,1,MUL-PanSharpen_AOI_4_Shanghai_img1006.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1006,MUL-PanSharpen
2358,0,MUL-PanSharpen_AOI_4_Shanghai_img581.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img581,MUL-PanSharpen
2359,1,MUL-PanSharpen_AOI_4_Shanghai_img1541.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1541,MUL-PanSharpen
2360,1,MUL-PanSharpen_AOI_4_Shanghai_img177.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img177,MUL-PanSharpen
2361,1,MUL-PanSharpen_AOI_4_Shanghai_img1294.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1294,MUL-PanSharpen
2362,0,MUL-PanSharpen_AOI_4_Shanghai_img504.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img504,MUL-PanSharpen
2363,1,MUL-PanSharpen_AOI_4_Shanghai_img485.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img485,MUL-PanSharpen
2364,1,MUL-PanSharpen_AOI_4_Shanghai_img1080.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1080,MUL-PanSharpen
2365,1,MUL-PanSharpen_AOI_4_Shanghai_img128.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img128,MUL-PanSharpen
2366,1,MUL-PanSharpen_AOI_4_Shanghai_img704.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img704,MUL-PanSharpen
2367,1,MUL-PanSharpen_AOI_4_Shanghai_img1345.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1345,MUL-PanSharpen
2368,1,MUL-PanSharpen_AOI_4_Shanghai_img1004.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1004,MUL-PanSharpen
2369,1,MUL-PanSharpen_AOI_4_Shanghai_img1088.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1088,MUL-PanSharpen
2370,1,MUL-PanSharpen_AOI_4_Shanghai_img1176.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1176,MUL-PanSharpen
2371,1,MUL-PanSharpen_AOI_4_Shanghai_img799.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img799,MUL-PanSharpen
2372,1,MUL-PanSharpen_AOI_4_Shanghai_img789.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img789,MUL-PanSharpen
2373,1,MUL-PanSharpen_AOI_4_Shanghai_img1003.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1003,MUL-PanSharpen
2374,1,MUL-PanSharpen_AOI_4_Shanghai_img1781.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1781,MUL-PanSharpen
2375,0,MUL-PanSharpen_AOI_4_Shanghai_img428.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img428,MUL-PanSharpen
2376,1,MUL-PanSharpen_AOI_4_Shanghai_img497.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img497,MUL-PanSharpen
2377,1,MUL-PanSharpen_AOI_4_Shanghai_img385.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img385,MUL-PanSharpen
2378,1,MUL-PanSharpen_AOI_4_Shanghai_img1114.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1114,MUL-PanSharpen
2379,0,MUL-PanSharpen_AOI_4_Shanghai_img1179.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1179,MUL-PanSharpen
2380,1,MUL-PanSharpen_AOI_4_Shanghai_img256.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img256,MUL-PanSharpen
2381,1,MUL-PanSharpen_AOI_4_Shanghai_img624.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img624,MUL-PanSharpen
2382,1,MUL-PanSharpen_AOI_4_Shanghai_img1045.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1045,MUL-PanSharpen
2383,1,MUL-PanSharpen_AOI_4_Shanghai_img1160.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1160,MUL-PanSharpen
2384,1,MUL-PanSharpen_AOI_4_Shanghai_img1056.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1056,MUL-PanSharpen
2385,1,MUL-PanSharpen_AOI_4_Shanghai_img727.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img727,MUL-PanSharpen
2386,1,MUL-PanSharpen_AOI_4_Shanghai_img1337.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1337,MUL-PanSharpen
2387,1,MUL-PanSharpen_AOI_4_Shanghai_img1544.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1544,MUL-PanSharpen
2388,0,MUL-PanSharpen_AOI_4_Shanghai_img619.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img619,MUL-PanSharpen
2389,1,MUL-PanSharpen_AOI_4_Shanghai_img954.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img954,MUL-PanSharpen
2390,0,MUL-PanSharpen_AOI_4_Shanghai_img278.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img278,MUL-PanSharpen
2391,0,MUL-PanSharpen_AOI_4_Shanghai_img318.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img318,MUL-PanSharpen
2392,1,MUL-PanSharpen_AOI_4_Shanghai_img159.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img159,MUL-PanSharpen
2393,1,MUL-PanSharpen_AOI_4_Shanghai_img1232.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1232,MUL-PanSharpen
2394,1,MUL-PanSharpen_AOI_4_Shanghai_img806.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img806,MUL-PanSharpen
2395,1,MUL-PanSharpen_AOI_4_Shanghai_img1769.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1769,MUL-PanSharpen
2396,1,MUL-PanSharpen_AOI_4_Shanghai_img594.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img594,MUL-PanSharpen
2397,1,MUL-PanSharpen_AOI_4_Shanghai_img1403.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1403,MUL-PanSharpen
2398,1,MUL-PanSharpen_AOI_4_Shanghai_img300.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img300,MUL-PanSharpen
2399,1,MUL-PanSharpen_AOI_4_Shanghai_img334.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img334,MUL-PanSharpen
2400,1,MUL-PanSharpen_AOI_4_Shanghai_img1112.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1112,MUL-PanSharpen
2401,0,MUL-PanSharpen_AOI_4_Shanghai_img203.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img203,MUL-PanSharpen
2402,0,MUL-PanSharpen_AOI_4_Shanghai_img774.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img774,MUL-PanSharpen
2403,1,MUL-PanSharpen_AOI_4_Shanghai_img417.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img417,MUL-PanSharpen
2404,1,MUL-PanSharpen_AOI_4_Shanghai_img667.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img667,MUL-PanSharpen
2405,1,MUL-PanSharpen_AOI_4_Shanghai_img1589.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1589,MUL-PanSharpen
2406,1,MUL-PanSharpen_AOI_4_Shanghai_img1547.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1547,MUL-PanSharpen
2407,1,MUL-PanSharpen_AOI_4_Shanghai_img1573.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1573,MUL-PanSharpen
2408,1,MUL-PanSharpen_AOI_4_Shanghai_img1711.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1711,MUL-PanSharpen
2409,1,MUL-PanSharpen_AOI_4_Shanghai_img1325.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1325,MUL-PanSharpen
2410,1,MUL-PanSharpen_AOI_4_Shanghai_img643.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img643,MUL-PanSharpen
2411,1,MUL-PanSharpen_AOI_4_Shanghai_img919.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img919,MUL-PanSharpen
2412,1,MUL-PanSharpen_AOI_4_Shanghai_img111.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img111,MUL-PanSharpen
2413,1,MUL-PanSharpen_AOI_4_Shanghai_img225.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img225,MUL-PanSharpen
2414,1,MUL-PanSharpen_AOI_4_Shanghai_img1866.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1866,MUL-PanSharpen
2415,1,MUL-PanSharpen_AOI_4_Shanghai_img1034.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1034,MUL-PanSharpen
2416,1,MUL-PanSharpen_AOI_4_Shanghai_img1100.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1100,MUL-PanSharpen
2417,1,MUL-PanSharpen_AOI_4_Shanghai_img1095.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1095,MUL-PanSharpen
2418,1,MUL-PanSharpen_AOI_4_Shanghai_img995.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img995,MUL-PanSharpen
2419,1,MUL-PanSharpen_AOI_4_Shanghai_img1868.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1868,MUL-PanSharpen
2420,1,MUL-PanSharpen_AOI_4_Shanghai_img680.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img680,MUL-PanSharpen
2421,1,MUL-PanSharpen_AOI_4_Shanghai_img733.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img733,MUL-PanSharpen
2422,1,MUL-PanSharpen_AOI_4_Shanghai_img102.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img102,MUL-PanSharpen
2423,1,MUL-PanSharpen_AOI_4_Shanghai_img872.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img872,MUL-PanSharpen
2424,0,MUL-PanSharpen_AOI_4_Shanghai_img201.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img201,MUL-PanSharpen
2425,1,MUL-PanSharpen_AOI_4_Shanghai_img297.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img297,MUL-PanSharpen
2426,1,MUL-PanSharpen_AOI_4_Shanghai_img295.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img295,MUL-PanSharpen
2427,1,MUL-PanSharpen_AOI_4_Shanghai_img906.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img906,MUL-PanSharpen
2428,1,MUL-PanSharpen_AOI_4_Shanghai_img1113.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1113,MUL-PanSharpen
2429,1,MUL-PanSharpen_AOI_4_Shanghai_img1089.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1089,MUL-PanSharpen
2430,1,MUL-PanSharpen_AOI_4_Shanghai_img1091.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1091,MUL-PanSharpen
2431,1,MUL-PanSharpen_AOI_4_Shanghai_img343.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img343,MUL-PanSharpen
2432,1,MUL-PanSharpen_AOI_4_Shanghai_img1634.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1634,MUL-PanSharpen
2433,1,MUL-PanSharpen_AOI_4_Shanghai_img89.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img89,MUL-PanSharpen
2434,1,MUL-PanSharpen_AOI_4_Shanghai_img1238.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1238,MUL-PanSharpen
2435,1,MUL-PanSharpen_AOI_4_Shanghai_img1918.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1918,MUL-PanSharpen
2436,0,MUL-PanSharpen_AOI_4_Shanghai_img131.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img131,MUL-PanSharpen
2437,1,MUL-PanSharpen_AOI_4_Shanghai_img866.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img866,MUL-PanSharpen
2438,1,MUL-PanSharpen_AOI_4_Shanghai_img1684.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1684,MUL-PanSharpen
2439,1,MUL-PanSharpen_AOI_4_Shanghai_img1309.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1309,MUL-PanSharpen
2440,1,MUL-PanSharpen_AOI_4_Shanghai_img1793.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1793,MUL-PanSharpen
2441,1,MUL-PanSharpen_AOI_4_Shanghai_img1664.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1664,MUL-PanSharpen
2442,1,MUL-PanSharpen_AOI_4_Shanghai_img729.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img729,MUL-PanSharpen
2443,1,MUL-PanSharpen_AOI_4_Shanghai_img1965.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1965,MUL-PanSharpen
2444,1,MUL-PanSharpen_AOI_4_Shanghai_img1312.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1312,MUL-PanSharpen
2445,1,MUL-PanSharpen_AOI_4_Shanghai_img1758.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1758,MUL-PanSharpen
2446,1,MUL-PanSharpen_AOI_4_Shanghai_img610.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img610,MUL-PanSharpen
2447,1,MUL-PanSharpen_AOI_4_Shanghai_img484.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img484,MUL-PanSharpen
2448,0,MUL-PanSharpen_AOI_4_Shanghai_img316.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img316,MUL-PanSharpen
2449,1,MUL-PanSharpen_AOI_4_Shanghai_img402.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img402,MUL-PanSharpen
2450,1,MUL-PanSharpen_AOI_4_Shanghai_img1304.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1304,MUL-PanSharpen
2451,1,MUL-PanSharpen_AOI_4_Shanghai_img1213.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1213,MUL-PanSharpen
2452,1,MUL-PanSharpen_AOI_4_Shanghai_img745.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img745,MUL-PanSharpen
2453,1,MUL-PanSharpen_AOI_4_Shanghai_img903.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img903,MUL-PanSharpen
2454,1,MUL-PanSharpen_AOI_4_Shanghai_img1158.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1158,MUL-PanSharpen
2455,1,MUL-PanSharpen_AOI_4_Shanghai_img321.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img321,MUL-PanSharpen
2456,1,MUL-PanSharpen_AOI_4_Shanghai_img994.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img994,MUL-PanSharpen
2457,1,MUL-PanSharpen_AOI_4_Shanghai_img1016.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1016,MUL-PanSharpen
2458,1,MUL-PanSharpen_AOI_4_Shanghai_img550.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img550,MUL-PanSharpen
2459,1,MUL-PanSharpen_AOI_4_Shanghai_img635.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img635,MUL-PanSharpen
2460,1,MUL-PanSharpen_AOI_4_Shanghai_img1528.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1528,MUL-PanSharpen
2461,1,MUL-PanSharpen_AOI_4_Shanghai_img1187.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1187,MUL-PanSharpen
2462,0,MUL-PanSharpen_AOI_4_Shanghai_img1596.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1596,MUL-PanSharpen
2463,1,MUL-PanSharpen_AOI_4_Shanghai_img723.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img723,MUL-PanSharpen
2464,1,MUL-PanSharpen_AOI_4_Shanghai_img651.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img651,MUL-PanSharpen
2465,1,MUL-PanSharpen_AOI_4_Shanghai_img817.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img817,MUL-PanSharpen
2466,1,MUL-PanSharpen_AOI_4_Shanghai_img1894.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1894,MUL-PanSharpen
2467,1,MUL-PanSharpen_AOI_4_Shanghai_img1397.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1397,MUL-PanSharpen
2468,1,MUL-PanSharpen_AOI_4_Shanghai_img296.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img296,MUL-PanSharpen
2469,1,MUL-PanSharpen_AOI_4_Shanghai_img1401.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1401,MUL-PanSharpen
2470,1,MUL-PanSharpen_AOI_4_Shanghai_img598.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img598,MUL-PanSharpen
2471,0,MUL-PanSharpen_AOI_4_Shanghai_img537.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img537,MUL-PanSharpen
2472,0,MUL-PanSharpen_AOI_4_Shanghai_img1914.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1914,MUL-PanSharpen
2473,1,MUL-PanSharpen_AOI_4_Shanghai_img1230.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1230,MUL-PanSharpen
2474,1,MUL-PanSharpen_AOI_4_Shanghai_img10.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img10,MUL-PanSharpen
2475,1,MUL-PanSharpen_AOI_4_Shanghai_img118.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img118,MUL-PanSharpen
2476,1,MUL-PanSharpen_AOI_4_Shanghai_img1478.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1478,MUL-PanSharpen
2477,1,MUL-PanSharpen_AOI_4_Shanghai_img730.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img730,MUL-PanSharpen
2478,1,MUL-PanSharpen_AOI_4_Shanghai_img1973.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1973,MUL-PanSharpen
2479,1,MUL-PanSharpen_AOI_4_Shanghai_img558.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img558,MUL-PanSharpen
2480,1,MUL-PanSharpen_AOI_4_Shanghai_img1862.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1862,MUL-PanSharpen
2481,1,MUL-PanSharpen_AOI_4_Shanghai_img120.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img120,MUL-PanSharpen
2482,1,MUL-PanSharpen_AOI_4_Shanghai_img1602.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1602,MUL-PanSharpen
2483,0,MUL-PanSharpen_AOI_4_Shanghai_img195.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img195,MUL-PanSharpen
2484,1,MUL-PanSharpen_AOI_4_Shanghai_img1886.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1886,MUL-PanSharpen
2485,0,MUL-PanSharpen_AOI_4_Shanghai_img831.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img831,MUL-PanSharpen
2486,1,MUL-PanSharpen_AOI_4_Shanghai_img103.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img103,MUL-PanSharpen
2487,1,MUL-PanSharpen_AOI_4_Shanghai_img356.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img356,MUL-PanSharpen
2488,1,MUL-PanSharpen_AOI_4_Shanghai_img94.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img94,MUL-PanSharpen
2489,1,MUL-PanSharpen_AOI_4_Shanghai_img1173.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1173,MUL-PanSharpen
2490,0,MUL-PanSharpen_AOI_4_Shanghai_img1416.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1416,MUL-PanSharpen
2491,1,MUL-PanSharpen_AOI_4_Shanghai_img1252.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1252,MUL-PanSharpen
2492,1,MUL-PanSharpen_AOI_4_Shanghai_img438.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img438,MUL-PanSharpen
2493,1,MUL-PanSharpen_AOI_4_Shanghai_img516.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img516,MUL-PanSharpen
2494,1,MUL-PanSharpen_AOI_4_Shanghai_img920.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img920,MUL-PanSharpen
2495,1,MUL-PanSharpen_AOI_4_Shanghai_img345.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img345,MUL-PanSharpen
2496,1,MUL-PanSharpen_AOI_4_Shanghai_img54.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img54,MUL-PanSharpen
2497,1,MUL-PanSharpen_AOI_4_Shanghai_img401.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img401,MUL-PanSharpen
2498,0,MUL-PanSharpen_AOI_4_Shanghai_img389.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img389,MUL-PanSharpen
2499,1,MUL-PanSharpen_AOI_4_Shanghai_img979.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img979,MUL-PanSharpen
2500,0,MUL-PanSharpen_AOI_4_Shanghai_img314.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img314,MUL-PanSharpen
2501,1,MUL-PanSharpen_AOI_4_Shanghai_img245.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img245,MUL-PanSharpen
2502,1,MUL-PanSharpen_AOI_4_Shanghai_img123.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img123,MUL-PanSharpen
2503,1,MUL-PanSharpen_AOI_4_Shanghai_img1718.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1718,MUL-PanSharpen
2504,1,MUL-PanSharpen_AOI_4_Shanghai_img526.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img526,MUL-PanSharpen
2505,1,MUL-PanSharpen_AOI_4_Shanghai_img1795.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1795,MUL-PanSharpen
2506,1,MUL-PanSharpen_AOI_4_Shanghai_img734.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img734,MUL-PanSharpen
2507,1,MUL-PanSharpen_AOI_4_Shanghai_img1274.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img1274,MUL-PanSharpen
2508,1,MUL-PanSharpen_AOI_4_Shanghai_img147.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img147,MUL-PanSharpen
2509,0,MUL-PanSharpen_AOI_4_Shanghai_img719.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img719,MUL-PanSharpen
2510,0,MUL-PanSharpen_AOI_4_Shanghai_img432.tif,AOI_4_Shanghai_Roads_Train,AOI_4_Shanghai_img432,MUL-PanSharpen
